Organism Name	Organism Qualifier	Taxonomy id	Assembly Name	Assembly Accession	Source	Annotation	Level	Contig N50	Size	Submission Date	Gene Count	BioProject	BioSample
Salmonella enterica subsp. enterica	strain: 311189_256186	90370	ASM371815v1	GCF_003718155.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4800376	4800376	2018-11-07	4727	PRJNA474465	SAMN09320537
Salmonella enterica subsp. enterica	strain: 311189_255186	90370	ASM371817v1	GCF_003718175.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4808675	4808675	2018-11-07	4759	PRJNA474465	SAMN09320536
Salmonella enterica subsp. enterica	strain: 311189_252186	90370	ASM371819v1	GCF_003718195.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4781801	4999085	2018-11-07	4931	PRJNA474465	SAMN09320535
Salmonella enterica subsp. enterica	strain: 311189_232103	90370	ASM371823v1	GCF_003718235.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4778368	4778368	2018-11-07	4698	PRJNA474465	SAMN09320533
Salmonella enterica subsp. enterica	strain: 311189_231186	90370	ASM371825v1	GCF_003718255.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4807430	4914136	2018-11-07	4879	PRJNA474465	SAMN09320532
Salmonella enterica subsp. enterica	strain: 311189_224186	90370	ASM371827v1	GCF_003718275.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4782665	4999748	2018-11-07	4936	PRJNA474465	SAMN09320531
Salmonella enterica subsp. enterica	strain: 311189_223186	90370	ASM371829v1	GCF_003718295.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4783762	4998358	2018-11-07	4932	PRJNA474465	SAMN09320530
Salmonella enterica subsp. enterica	strain: 311189_222186	90370	ASM371831v1	GCF_003718315.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4842715	4842715	2018-11-07	4788	PRJNA474465	SAMN09320529
Salmonella enterica subsp. enterica	strain: 343078_273110	90370	ASM371835v1	GCF_003718355.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4801146	4907851	2018-11-07	4853	PRJNA474465	SAMN09320578
Salmonella enterica subsp. enterica	strain: 343078_256191	90370	ASM371837v1	GCF_003718375.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4795890	4795890	2018-11-07	4760	PRJNA474465	SAMN09320577
Salmonella enterica subsp. enterica	strain: 343078_251131	90370	ASM371839v1	GCF_003718395.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4799747	4906452	2018-11-07	4870	PRJNA474465	SAMN09320576
Salmonella enterica subsp. enterica	strain: 343078_228140	90370	ASM371841v1	GCF_003718415.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4783156	4876601	2018-11-07	4805	PRJNA474465	SAMN09320575
Salmonella enterica subsp. enterica	strain: 343078_223175	90370	ASM371843v1	GCF_003718435.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4782707	4874555	2018-11-07	4797	PRJNA474465	SAMN09320574
Salmonella enterica subsp. enterica	strain: 343078_211126	90370	ASM371845v1	GCF_003718455.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4799748	4906454	2018-11-07	4853	PRJNA474465	SAMN09320573
Salmonella enterica subsp. enterica	strain: 343078_203125	90370	ASM371847v1	GCF_003718475.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4801819	4908524	2018-11-07	4874	PRJNA474465	SAMN09320572
Salmonella enterica subsp. enterica	strain: 343078_201101	90370	ASM371849v1	GCF_003718495.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4782235	4782235	2018-11-07	4703	PRJNA474465	SAMN09320571
Salmonella enterica subsp. enterica	strain: 343077_292148	90370	ASM371851v1	GCF_003718515.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4800586	4800586	2018-11-07	4726	PRJNA474465	SAMN09320570
Salmonella enterica subsp. enterica	strain: 343077_286126	90370	ASM371853v1	GCF_003718535.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4797628	4904334	2018-11-07	4854	PRJNA474465	SAMN09320569
Salmonella enterica subsp. enterica	strain: 343077_285138	90370	ASM371855v1	GCF_003718555.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4800928	4907634	2018-11-07	4876	PRJNA474465	SAMN09320568
Salmonella enterica subsp. enterica	strain: 343077_281186	90370	ASM371857v1	GCF_003718575.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4829489	4872916	2018-11-07	4859	PRJNA474465	SAMN09320567
Salmonella enterica subsp. enterica	strain: 343077_278127	90370	ASM371859v1	GCF_003718595.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4807245	4807245	2018-11-07	4734	PRJNA474465	SAMN09320566
Salmonella enterica subsp. enterica	strain: 343077_267164	90370	ASM371861v1	GCF_003718615.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4775386	4775386	2018-11-07	4726	PRJNA474465	SAMN09320565
Salmonella enterica subsp. enterica	strain: 311189_218186	90370	ASM371863v1	GCF_003718635.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4786711	5003831	2018-11-07	4941	PRJNA474465	SAMN09320525
Salmonella enterica subsp. enterica	strain: 311189_201186	90370	ASM371865v1	GCF_003718655.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4783542	5000389	2018-11-07	4935	PRJNA474465	SAMN09320506
Salmonella enterica subsp. enterica	strain: 311189_239103	90370	ASM371921v1	GCF_003719215.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4778864	4778864	2018-11-07	4695	PRJNA474465	SAMN09320534
Salmonella enterica subsp. enterica	strain: 311189_203186	90370	ASM371923v1	GCF_003719235.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4786232	5003407	2018-11-07	4939	PRJNA474465	SAMN09320508
Salmonella enterica subsp. enterica	strain: 311189_209186	90370	ASM371925v1	GCF_003719255.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4782252	4782252	2018-11-07	4698	PRJNA474465	SAMN09320515
Salmonella enterica subsp. enterica	strain: 311189_217186	90370	ASM371955v1	GCF_003719555.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4782348	5106017	2018-11-09	5079	PRJNA471337	SAMN09208111
Salmonella enterica subsp. enterica	strain: FORC_080	48409	ASM385675v1	GCF_003856755.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4828397	4828397	2018-12-03	4724	PRJNA419792	SAMN08098100
Salmonella enterica subsp. enterica	strain: ATCC 14028	90371	ASM386401v1	GCF_003864015.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4869644	4965568	2018-12-05	4850	PRJNA561053	SAMN10485463
Salmonella enterica subsp. enterica	strain: ATCC 8400	28150	ASM386403v1	GCF_003864035.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4818442	4818442	2018-12-05	4645	PRJNA561053	SAMN10485461
Salmonella enterica subsp. enterica	strain: ATCC 8387	115981	ASM386405v1	GCF_003864055.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4759051	4759051	2018-12-05	4592	PRJNA561053	SAMN10485462
Salmonella enterica subsp. enterica	"isolate: SARA58, strain: SGSC 2238"	1299076	ASM386907v2	GCF_003869075.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4588964	4588964	2021-05-24	4439	PRJNA186035	SAMN01933104
Salmonella enterica subsp. enterica	strain: SGSC 2190	90371	ASM387189v2	GCF_003871895.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4885108	4981085	2021-05-24	4856	PRJNA186035	SAMN06856354
Salmonella enterica subsp. enterica	strain: CFSAN008708	57045	ASM387853v2	GCF_003878535.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4840394	4908123	2021-06-07	4789	PRJNA186035	SAMN02900140
Salmonella enterica subsp. enterica	"isolate: CFSAN047352, strain: 7"	600	ASM390239v2	GCF_003902395.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4709901	4709901	2019-06-03	4537	PRJNA313928	SAMN10261268
Salmonella enterica subsp. enterica	strain: Sa64	28144	ASM393181v1	GCF_003931815.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline	Complete Genome	4824198	5109681	2018-12-09	5201	PRJNA507313	SAMN10491298
Salmonella enterica subsp. enterica	strain: 5	611	ASM397152v1	GCF_003971525.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4718794	4949130	2018-12-27	4833	PRJNA389810	SAMN09741727
Salmonella enterica subsp. enterica	strain: CFSAN067218	611	ASM398663v1	GCF_003986635.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4793457	4954994	2018-12-31	4849	PRJNA215355	SAMN08737531
Salmonella enterica subsp. enterica	strain: CFSAN067217	1620419	ASM398665v1	GCF_003986655.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4808419	5097098	2018-12-31	4971	PRJNA215355	SAMN08737533
Salmonella enterica subsp. enterica	strain: CFSAN067216	1620419	ASM398667v1	GCF_003986675.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4884375	4978420	2018-12-31	4884	PRJNA215355	SAMN08274661
Salmonella enterica subsp. enterica	strain: RSE15	149388	ASM399457v1	GCF_003994575.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4650494	4777004	2019-01-06	4647	PRJNA510422	SAMN10638899
Salmonella enterica subsp. enterica	strain: RSE13	149388	ASM399459v1	GCF_003994595.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline	Complete Genome	4649621	4649621	2019-01-06	4610	PRJNA510422	SAMN10638897
Salmonella enterica subsp. enterica	strain: RSE10	286782	ASM399461v1	GCF_003994615.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline	Complete Genome	4643828	4643828	2019-01-06	4567	PRJNA510422	SAMN10638894
Salmonella enterica subsp. enterica	strain: RSE04	90371	ASM399465v1	GCF_003994655.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4766197	4860161	2019-01-06	4719	PRJNA510422	SAMN10638888
Salmonella enterica subsp. enterica	strain: RSE39	286782	ASM399469v1	GCF_003994695.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4689404	4753285	2019-01-06	4590	PRJNA510422	SAMN10638923
Salmonella enterica subsp. enterica	strain: RSE30	286782	ASM399471v1	GCF_003994715.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline	Complete Genome	4689056	4752941	2019-01-06	4749	PRJNA510422	SAMN10638914
Salmonella enterica subsp. enterica	strain: RSE24	58101	ASM399473v1	GCF_003994735.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline	Complete Genome	4650096	4732696	2019-01-06	4657	PRJNA510422	SAMN10638908
Salmonella enterica subsp. enterica	strain: RSE03	58096	ASM399475v1	GCF_003994755.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4682141	4682141	2019-01-06	4465	PRJNA510422	SAMN10638887
Salmonella enterica subsp. enterica	strain: RSE01	286782	ASM399481v1	GCF_003994815.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline	Complete Genome	4693269	4757150	2019-01-06	4751	PRJNA510422	SAMN10638885
Salmonella enterica subsp. enterica	strain: FORC_079	90371	ASM399921v1	GCF_003999215.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4867164	4966497	2019-01-08	4840	PRJNA427944	SAMN08277293
Salmonella enterica subsp. enterica	strain: B3589	90371	ASM402252v1	GCF_004022525.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4913154	4917945	2019-01-15	4808	PRJNA513917	SAMN10716141
Salmonella enterica subsp. enterica	strain: CFSA122	59201	ASM412403v2	GCF_004124035.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4990577	5179082	2019-05-08	5075	PRJNA498334	SAMN10279393
Salmonella enterica subsp. enterica	strain: CFSA12	59201	ASM412405v2	GCF_004124055.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4991162	5139080	2019-05-08	5041	PRJNA498334	SAMN10290244
Salmonella enterica subsp. enterica	strain: CFSA244	59201	ASM412409v2	GCF_004124095.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4957526	5167474	2019-05-08	5051	PRJNA498334	SAMN10290237
Salmonella enterica subsp. enterica	strain: CFSA1096	59201	ASM412415v2	GCF_004124155.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4696663	4994011	2019-05-08	4833	PRJNA498334	SAMN10291458
Salmonella enterica subsp. enterica	strain: CFSA629	59201	ASM412417v2	GCF_004124175.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4999270	5209944	2019-05-08	5122	PRJNA498334	SAMN10291586
Salmonella enterica subsp. enterica	strain: CFSA231	59201	ASM412419v2	GCF_004124195.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4834516	4867825	2019-05-08	4696	PRJNA498334	SAMN10291561
Salmonella enterica subsp. enterica	strain: CFSA664	59201	ASM412421v2	GCF_004124215.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4733813	5092677	2019-05-08	4982	PRJNA498334	SAMN10292850
Salmonella enterica subsp. enterica	strain: CDC 2009K-1331	1454625	ASM413603v1	GCF_004136035.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4884276	4884276	2019-02-04	4775	PRJNA236694	SAMN02716901
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1924	1454617	ASM413605v1	GCF_004136055.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4863437	5021650	2019-02-04	4951	PRJNA236686	SAMN02716894
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1925	1454618	ASM413607v1	GCF_004136075.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4774216	4834802	2019-02-04	4710	PRJNA236687	SAMN02716895
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1926	1454619	ASM413609v1	GCF_004136095.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4830646	4960303	2019-02-04	4861	PRJNA236688	SAMN02716896
Salmonella enterica subsp. enterica	"isolate: CDC 2012K-0663, strain: CDC 2012K-0663"	1454629	ASM413611v1	GCF_004136115.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4928771	5045178	2019-02-04	4993	PRJNA236698	SAMN02716905
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1928	1454621	ASM413613v1	GCF_004136135.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4830765	5077719	2019-02-04	4993	PRJNA236690	SAMN02716897
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1929	1454622	ASM413615v1	GCF_004136155.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4859678	4958078	2019-02-04	4874	PRJNA236691	SAMN02716898
Salmonella enterica subsp. enterica	strain: CDC 2012K-0938	1454614	ASM413617v1	GCF_004136175.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4810141	4812720	2019-02-04	4692	PRJNA236654	SAMN02716906
Salmonella enterica subsp. enterica	strain: LXYSH	90370	ASM413633v1	GCF_004136335.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4780894	4780894	2019-02-04	4703	PRJNA480202	SAMN09630442
Salmonella enterica subsp. enterica	strain: sg_wt5	211968	ASM419460v3	GCF_004194605.3	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4851542	4936053	2019-03-25	4762	PRJNA448475	SAMN08848549
Salmonella enterica subsp. enterica	strain: sg_wt8	192953	ASM419461v2	GCF_004194615.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4924354	4924354	2019-02-25	4748	PRJNA448475	SAMN08848595
Salmonella enterica subsp. enterica	strain: sg_wt7	90371	ASM419462v2	GCF_004194625.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4930312	4930312	2019-02-25	4790	PRJNA448475	SAMN08848603
Salmonella enterica subsp. enterica	strain: sg_ww281	2511819	ASM419463v5	GCF_004194635.3	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4808491	4856714	2019-03-25	4676	PRJNA448475	SAMN08848556
Salmonella enterica subsp. enterica	"isolate: SARA9, strain: SGSC 2189"	1299111	ASM422264v2	GCF_004222645.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4769748	4880972	2021-05-24	4712	PRJNA186035	SAMN01933180
Salmonella enterica subsp. enterica	strain: SAP18-8729	108619	ASM422488v2	GCF_004224885.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4795996	4957813	2019-07-01	4853	PRJNA507264	SAMN09943626
Salmonella enterica subsp. enterica	strain: SJTUF11077	90371	ASM432399v2	GCF_004323995.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	5002876	5252019	2022-01-07	5172	PRJNA484101	SAMN09759467
Salmonella enterica subsp. enterica	strain: SJTUF10640	90371	ASM432401v2	GCF_004324015.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4976742	5174582	2022-01-07	5066	PRJNA484101	SAMN09759463
Salmonella enterica subsp. enterica	strain: SJTUF10484	90371	ASM432402v2	GCF_004324025.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4892507	5205376	2022-01-07	5102	PRJNA484101	SAMN09759462
Salmonella enterica subsp. enterica	strain: SJTUF10452	90371	ASM432403v2	GCF_004324035.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4779995	5023121	2022-01-07	4949	PRJNA484101	SAMN09759461
Salmonella enterica subsp. enterica	strain: SJTUF10359	90371	ASM432404v2	GCF_004324045.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4972293	5204357	2022-01-07	5111	PRJNA484101	SAMN09759459
Salmonella enterica subsp. enterica	strain: SJTUF10330	90371	ASM432409v2	GCF_004324095.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4998888	5215085	2022-01-07	5120	PRJNA484101	SAMN09759458
Salmonella enterica subsp. enterica	strain: SJTUF10250	90371	ASM432411v2	GCF_004324115.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	5028175	5266448	2022-01-07	5180	PRJNA484101	SAMN09759457
Salmonella enterica subsp. enterica	strain: SJTUF10236	90371	ASM432412v2	GCF_004324125.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4994555	5245032	2022-01-07	5157	PRJNA484101	SAMN09759456
Salmonella enterica subsp. enterica	strain: SJTUF10231	90371	ASM432413v2	GCF_004324135.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4996725	5210295	2022-01-07	5115	PRJNA484101	SAMN09759455
Salmonella enterica subsp. enterica	strain: SJTUF10057	90371	ASM432414v2	GCF_004324145.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4996934	5241325	2022-01-07	5152	PRJNA484101	SAMN09759452
Salmonella enterica subsp. enterica	strain: SJTUF10648	90371	ASM432424v2	GCF_004324245.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4997397	5246549	2022-01-07	5157	PRJNA484101	SAMN09759464
Salmonella enterica subsp. enterica	strain: SJTUF10169	90371	ASM432427v2	GCF_004324275.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4990411	5239563	2022-01-07	5149	PRJNA484101	SAMN09759454
Salmonella enterica subsp. enterica	strain: SJTUF10112	90371	ASM432431v2	GCF_004324315.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4997304	5253384	2022-01-07	5164	PRJNA484101	SAMN09759453
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-60983	149387	ASM432876v1	GCF_004328765.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4662027	4662027	2019-03-06	4529	PRJNA421723	SAMN08150418
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1913	1454601	ASM432878v1	GCF_004328785.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4985589	5078028	2019-03-06	5055	PRJNA236671	SAMN02716883
Salmonella enterica subsp. enterica	strain: USDA-ARS-USMARC-1923	1454616	ASM432880v1	GCF_004328805.1	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4899128	5031002	2019-03-06	4965	PRJNA236685	SAMN02716893
Salmonella enterica subsp. enterica	strain: SJTUF11216	90371	ASM433773v2	GCF_004337735.2	RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	Complete Genome	4941012	5224177	2022-01-07	5120	PRJNA484101	SAMN09759468
